1456286506412;e07cb5c17653bed4fb324932cc87225e;2016-02-24 00:00:00;52901;60047;1
1456286541911;e07cb5c17653bed4fb324932cc87225e;2016-02-24 00:00:00;52901;60047;1
1456286559257;e07cb5c17653bed4fb324932cc87225e;2016-02-24 00:00:00;52901;60047;1
1456286570335;e07cb5c17653bed4fb324932cc87225e;2016-02-24 00:00:00;52901;60047;1
1456286583405;e07cb5c17653bed4fb324932cc87225e;2016-02-24 00:00:00;52901;60047;1
1456286604903;e07cb5c17653bed4fb324932cc87225e;2016-02-24 00:00:00;52901;60047;1
1456286613875;e07cb5c17653bed4fb324932cc87225e;2016-02-24 00:00:00;52901;60047;1
1456286680684;e07cb5c17653bed4fb324932cc87225e;2016-02-24 00:00:00;52901;60047;1
1456286680841;e07cb5c17653bed4fb324932cc87225e;2016-02-24 00:00:00;52901;60047;1
1456286687669;e07cb5c17653bed4fb324932cc87225e;2016-02-24 00:00:00;52901;60047;1
1456286491963;178bb384b0a41656ec7531569850ce1d;2016-02-24 00:00:00;59020;41812;1
1456286507352;178bb384b0a41656ec7531569850ce1d;2016-02-24 00:00:00;59020;41812;1
1456286587020;178bb384b0a41656ec7531569850ce1d;2016-02-24 00:00:00;59020;41812;1
1456286605385;178bb384b0a41656ec7531569850ce1d;2016-02-24 00:00:00;59020;41812;1
1456286627641;178bb384b0a41656ec7531569850ce1d;2016-02-24 00:00:00;59020;41812;1
1456286646653;178bb384b0a41656ec7531569850ce1d;2016-02-24 00:00:00;59020;41812;1
1456286659541;178bb384b0a41656ec7531569850ce1d;2016-02-24 00:00:00;59020;41813;1
1456286668985;178bb384b0a41656ec7531569850ce1d;2016-02-24 00:00:00;59020;41812;1
1456286677447;178bb384b0a41656ec7531569850ce1d;2016-02-24 00:00:00;59020;41812;1
1456286694975;178bb384b0a41656ec7531569850ce1d;2016-02-24 00:00:00;59020;41813;1
145628644 7738;de468a6f8a89be839e5771600ce0c3c 7;2016-02-24 00:00:00;58820;58917;1
1456286634436;de468a6f8a89be839e5771600ce0c3c 7;2016-02-24 00:00:00;58820;58917;1
1456286459442;f4ea157188a2fad5ba0a06439844e985;2016-02-24 00:00:00;57110;50782;1
1456286538915;f4ea157188a2fad5ba0a06439844e985;2016-02-24 00:00:00;57110;50712;1
1456286539033;f4ea157188a2fad5ba0a06439844e985;2016-02-24 00:00:00;57110;50712;1
1456286547834;f4ea157188a2fad5ba0a06439844e985;2016-02-24 00:00:00;57110;50792;1
1456286653665;989442487ec53b41e3e5273f5bc38f1b;2016-02-24 00:00:00;53404;31022;1
1456286673699;faaa 61cfc83602b7358e2b82fbf61e2c;2016-02-24 00:00:00;57330;44947;1
1456286517713;c82adb7485f89216b94aafd2ed0f18ff;2016-02-24 00:00:00;58130;33417;1
1456286673414;f2f2e5c7cbf6b3b9bfaefc8446a1206c;2016-02-24 00:00:00;58120;35736;1
1456286673447;f2f2e5c7cbf6b3b9bfaefc8446a1206c;2016-02-24 00:00:00;58120;35736;1
1456286427341;a0b9a7c7aa30e3ak c04f9ccc22c749bb;2016-02-24 00:00:00;58130;63107;1
1456286578429;a0b9a7c7aa30e3ak c04f9ccc22c749bb;2016-02-24 00:00:00;58130;63107;1
1456286688607;a0b9a7c7aa30e3ak c04f9ccc22c749bb;2016-02-24 00:00:00;58130;63107;1
1456286586879;73ae40ec55ceafa4f0243bd1bb87dbc0;2016-02-24 00:00:00;58120;10218;1
1456286406859;a23aaa f1f15f530903a1c49b9213acb2;2016-02-24 00:00:00;52901;60856;1
1456286425713;a23aaa f1f15f530903a1c49b9213acb2;2016-02-24 00:00:00;52901;60856;1
1456286559155;a23aaa f1f15f530903a1c49b9213acb2;2016-02-24 00:00:00;52901;60856;1
1456286559321;a23aaa f1f15f530903a1c49b9213acb2;2016-02-24 00:00:00;52901;60856;1
1456286565413;a23aaa f1f15f530903a1c49b9213acb2;2016-02-24 00:00:00;52901;60856;1
1456286568601;a23aaa f1f15f530903a1c49b9213acb2;2016-02-24 00:00:00;52901;60856;1
1456286562997;a23aaa f1f15f530903a1c49b9213acb2;2016-02-24 00:00:00;52901;60856;1
1456286494985;2a0afa48683de82f1b18b53c711a985a;2016-02-24 00:00:00;53403;56148;1
1456286589041;2a0afa48683de82f1b18b53c711a985a;2016-02-24 00:00:00;53403;56149;1
1456286589084;2a0afa48683de82f1b18b53c711a985a;2016-02-24 00:00:00;53403;56149;1
1456286693263;5e1ae192c091c4105f724da97f0511c9;2016-02-24 00:00:00;59100;38212;1
1456286563286;b04f0ced6d84f07b8fc5ca8d222d4b79;2016-02-24 00:00:00;56310;11562;1
1456286563434;b04f0ced6d84f07b8fc5ca8d222d4b79;2016-02-24 00:00:00;56310;11562;1
1456286571618;8e4a0526db396122a4f775d60f4d7b66;2016-02-24 00:00:00;57040;48016;1
1456286678534;8e4a0526db396122a4f775d60f4d7b66;2016-02-24 00:00:00;57040;56679;1
1456286678674;8e4a0526db396122a4f775d60f4d7b66;2016-02-24 00:00:00;57040;56679;1
1456286681758;8e4a0526db396122a4f775d60f4d7b66;2016-02-24 00:00:00;57040;56679;1
1456286484863;6cdf319f875def11356e199fbd693384;2016-02-24 00:00:00;58400;46322;1
1456286485688;6cdf319f875def11356e199fbd693384;2016-02-24 00:00:00;58400;46322;1
1456286694889;dfe64878f733cf794e289e31f09f1ae5;2016-02-24 00:00:00;58080;59372;1
1456286565237;092b37ec75f923ce1f2dbce7da7f7a66;2016-02-24 00:00:00;57750;58427;1
1456286542951;181fd39efee84f0c4b5e356f64da2dd7;2016-02-24 00:00:00;58130;55360;1
145628644 8721;1263ceac086dfe508ddf99490687122e;2016-02-24 00:00:00;58120;37888;1
1456286433184;fb1226e678eade298e45382acadd3255 ;2016-02-24 00:00:00;59020;45559;1
1456286491791;fb1226e678eade298e45382acadd3255 ;2016-02-24 00:00:00;59020;45559;1
1456286550389;fb1226e678eade298e45382acadd3255 ;2016-02-24 00:00:00;59020;45559;1
1456286614065;fb1226e678eade298e45382acadd3255 ;2016-02-24 00:00:00;59020;45559;1
1456286672711;fb1226e678eade298e45382acadd3255 ;2016-02-24 00:00:00;59020;45559;1
1456286399807;796f45ee9d2c6c7ddeb2638ec5535c43;2016-02-24 00:00:00;52502;40504;1
1456286401080;796f45ee9d2c6c7ddeb2638ec5535c43;2016-02-24 00:00:00;52502;52037;1
1456286410064;796f45ee9d2c6c7ddeb2638ec5535c43;2016-02-24 00:00:00;52502;52037;1
1456286419108;796f45ee9d2c6c7ddeb2638ec5535c43;2016-02-24 00:00:00;52502;52037;1
1456286431564;796f45ee9d2c6c7ddeb2638ec5535c43;2016-02-24 00:00:00;52502;52037;1
1456286465968;796f45ee9d2c6c7ddeb2638ec5535c43;2016-02-24 00:00:00;52502;52037;1
1456286498098;796f45ee9d2c6c7ddeb2638ec5535c43;2016-02-24 00:00:00;52502;52037;1
1456286531510;796f45ee9d2c6c7ddeb2638ec5535c43;2016-02-24 00:00:00;52502;52037;1
1456286643476;796f45ee9d2c6c7ddeb2638ec5535c43;2016-02-24 00:00:00;52502;40504;1
1456286356317;f44ab83e231c2aff09bd1d4d18549ceb;2016-02-24 00:00:00;52201;30394;1
1456286389815;f44ab83e231c2aff09bd1d4d18549ceb;2016-02-24 00:00:00;52201;30394;1
1456286621856;f44ab83e231c2aff09bd1d4d18549ceb;2016-02-24 00:00:00;52201;30477;1
1456286598248;f44ab83e231c2aff09bd1d4d18549ceb;2016-02-24 00:00:00;52201;30477;1
1456286666776;f44ab83e231c2aff09bd1d4d18549ceb;2016-02-24 00:00:00;52201;30477;1
1456286403974;5918cc9a28d641ccb155c9a416e41001;2016-02-24 00:00:00;52601;13128;1
1456286536774;c4e3c36c021b4e75ecf051142f9d4b36;2016-02-24 00:00:00;57020;51633;1
1456286427868;efd8cd74bf531802ad3f5ac48504886d;2016-02-24 00:00:00;57760;55328;1
1456286487949;efd8cd74bf531802ad3f5ac48504886d;2016-02-24 00:00:00;57760;55328;1
1456286548796;efd8cd74bf531802ad3f5ac48504886d;2016-02-24 00:00:00;57760;55328;1
1456286608947;efd8cd74bf531802ad3f5ac48504886d;2016-02-24 00:00:00;57760;55328;1
1456286669806;efd8cd74bf531802ad3f5ac48504886d;2016-02-24 00:00:00;57760;55328;1
1456286565003;d5324a9c15deae91dc232fc6b6b1d58c;2016-02-24 00:00:00;58140;41657;1
1456286459966;3cc2564f14d276f6b5e559c76306c710;2016-02-24 00:00:00;52901;60264;1
1456286471793;3cc2564f14d276f6b5e559c76306c710;2016-02-24 00:00:00;52901;60264;1
1456286571604;3cc2564f14d276f6b5e559c76306c710;2016-02-24 00:00:00;52901;60264;1
1456286426830;e5f6a38f0368480ce88d4fcaf4585201;2016-02-24 00:00:00;53301;22890;1
1456286453890;e5f6a38f0368480ce88d4fcaf4585201;2016-02-24 00:00:00;53301;22890;1
1456286546532;e5f6a38f0368480ce88d4fcaf4585201;2016-02-24 00:00:00;53301;22890;1
1456286573416;e5f6a38f0368480ce88d4fcaf4585201;2016-02-24 00:00:00;53301;22890;1
1456286665598;e5f6a38f0368480ce88d4fcaf4585201;2016-02-24 00:00:00;53301;22890;1
1456286532025;ca5559b3acb929c9517bdea56786987d;2016-02-24 00:00:00;59020;48429;1
1456286670287;7046c3f95ed2a1f0aa0d263c9be2b049;2016-02-24 00:00:00;59040;42841;1
1456286469642;55035ededd84262b4552765a2a0b2317;2016-02-24 00:00:00;57410;53579;1
1456286469835;55035ededd84262b4552765a2a0b2317;2016-02-24 00:00:00;57410;53579;1
1456286472900;55035ededd84262b4552765a2a0b2317;2016-02-24 00:00:00;57410;53579;1
14562864644 12;3aedb109cdb1993166ced450b060c7c6;2016-02-24 00:00:00;59120;10950;1
1456286484958;3aedb109cdb1993166ced450b060c7c6;2016-02-24 00:00:00;59120;10950;1
1456286485095;3aedb109cdb1993166ced450b060c7c6;2016-02-24 00:00:00;59120;10950;1
1456286494340;3aedb109cdb1993166ced450b060c7c6;2016-02-24 00:00:00;59120;11389;1
1456278888048;e45666db7549c7f8e6d2586ce9c2b0ac;2016-02-24 00:00:00;58090;17349;1
1456286493630;51bd1935df7a1bbc50510ad1dbd2aeef;2016-02-24 00:00:00;57330;47965;1
1456286573108;e5ea2d59f9d8e749f095da9e54fbf791;2016-02-24 00:00:00;58140;44690;1
1456286408557;6cb5d906126544224c2f0beb99006c9b;2016-02-24 00:00:00;58090;13063;1
1456286408581;6cb5d906126544224c2f0beb99006c9b;2016-02-24 00:00:00;58090;13063;1
14562864255 56;6cb5d906126544224c2f0beb99006c9b;2016-02-24 00:00:00;58090;13063;1
14562864255 96;6cb5d906126544224c2f0beb99006c9b;2016-02-24 00:00:00;58090;13063;1
145628644 2475;6cb5d906126544224c2f0beb99006c9b;2016-02-24 00:00:00;58090;13063;1
145628644 2501;6cb5d906126544224c2f0beb99006c9b;2016-02-24 00:00:00;58090;13063;1
1456286434197;19c4aec26342d36023118eb1455a3551;2016-02-24 00:00:00;58605;46711;1
1456286416626;644 ccd51ec1f83f605eff27302fea3ef;2016-02-24 00:00:00;58170;60878;1
1456286439763;773c7c262ddf3be631996af12f1a6657;2016-02-24 00:00:00;52901;60485;1
1456278736088;3e86af55196b03dfe7686f84b4499050;2016-02-24 00:00:00;53701;14362;1
1456286457021;00a61b429012214c9974d9f7810b34f7;2016-02-24 00:00:00;58120;33006;1
1456286463955;00a61b429012214c9974d9f7810b34f7;2016-02-24 00:00:00;58120;33006;1
1456286479489;00a61b429012214c9974d9f7810b34f7;2016-02-24 00:00:00;58120;33006;1
1456286486105;00a61b429012214c9974d9f7810b34f7;2016-02-24 00:00:00;58120;33006;1
1456286678828;33c2d2b2337e644 9ad7e107cf7130a8a;2016-02-24 00:00:00;58160;65483;1
1456286687530;33c2d2b2337e644 9ad7e107cf7130a8a;2016-02-24 00:00:00;58160;65480;1
1456286489138;2e75c939e7e2e276ac4fd69f4ea6602e;2016-02-24 00:00:00;56120;30594;1
1456286489295;2e75c939e7e2e276ac4fd69f4ea6602e;2016-02-24 00:00:00;56120;30594;1
1456286658486;7c3dbfb4ee1321dc0537237ba3537642;2016-02-24 00:00:00;59500;44909;1
1456286544151;6b1d53f86ba92048c1a8634a59abc3ec;2016-02-24 00:00:00;58609;46877;1
1456286453320;1452b720740f41a00807a253d5c4d907;2016-02-24 00:00:00;53403;30923;1
1456286502944;1452b720740f41a00807a253d5c4d907;2016-02-24 00:00:00;53403;31773;1
1456286621491;32e5d55776c90d6bac6a105ed48d55c4;2016-02-24 00:00:00;52602;10347;1
1456286533703;523ba95ae1af953d291d079f79721cc8;2016-02-24 00:00:00;58140;57318;1
1456286545267;523ba95ae1af953d291d079f79721cc8;2016-02-24 00:00:00;58140;57318;1
1456286403161;4b40154141d06ac0f309315442f30d70;2016-02-24 00:00:00;52801;64322;1
1456286416202;4b40154141d06ac0f309315442f30d70;2016-02-24 00:00:00;52801;64322;1
1456286437748;4b40154141d06ac0f309315442f30d70;2016-02-24 00:00:00;52801;64322;1
145628644 8237;4b40154141d06ac0f309315442f30d70;2016-02-24 00:00:00;52801;64322;1
1456286468373;4b40154141d06ac0f309315442f30d70;2016-02-24 00:00:00;52801;64322;1
1456286504506;4b40154141d06ac0f309315442f30d70;2016-02-24 00:00:00;52801;64322;1
1456286520700;4b40154141d06ac0f309315442f30d70;2016-02-24 00:00:00;52801;64322;1
1456286533165;4b40154141d06ac0f309315442f30d70;2016-02-24 00:00:00;52801;64322;1
1456286545196;4b40154141d06ac0f309315442f30d70;2016-02-24 00:00:00;52801;64322;1
1456286561045;4b40154141d06ac0f309315442f30d70;2016-02-24 00:00:00;52801;64322;1
1456286583469;4b40154141d06ac0f309315442f30d70;2016-02-24 00:00:00;52801;64322;1
1456286593304;4b40154141d06ac0f309315442f30d70;2016-02-24 00:00:00;52801;64322;1
1456286604317;4b40154141d06ac0f309315442f30d70;2016-02-24 00:00:00;52801;64322;1
1456286627342;4b40154141d06ac0f309315442f30d70;2016-02-24 00:00:00;52801;64322;1
1456286643120;4b40154141d06ac0f309315442f30d70;2016-02-24 00:00:00;52801;64322;1
1456286658732;4b40154141d06ac0f309315442f30d70;2016-02-24 00:00:00;52801;64322;1
1456286668524;4b40154141d06ac0f309315442f30d70;2016-02-24 00:00:00;52801;64322;1
1456286686246;4b40154141d06ac0f309315442f30d70;2016-02-24 00:00:00;52801;64322;1
1456286666822;e8c61f8cf909c6b6118564e0ff19e2c0;2016-02-24 00:00:00;52201;49938;1
1456286676004;e8c61f8cf909c6b6118564e0ff19e2c0;2016-02-24 00:00:00;52201;49938;1
145628644 1726;07ff633eab78e0e0ab6f7d73b63a266d;2016-02-24 00:00:00;58070;46377;1
1456286517932;07ff633eab78e0e0ab6f7d73b63a266d;2016-02-24 00:00:00;58070;46377;1
1456286551202;07ff633eab78e0e0ab6f7d73b63a266d;2016-02-24 00:00:00;58070;46377;1
1456286637636;07ff633eab78e0e0ab6f7d73b63a266d;2016-02-24 00:00:00;58070;46377;1
1456286527492;4eefd5e6f1b5ef9d452d9678f134348b;2016-02-24 00:00:00;58090;43273;1
1456286497851;cc75f5dd15b92f6b5b02685646c61ad5;2016-02-24 00:00:00;58090;32577;1
1456286632744;2ff7c26c38c4694386e2e042a5b50759;2016-02-24 00:00:00;56920;36697;1
1456286696562;2ff7c26c38c4694386e2e042a5b50759;2016-02-24 00:00:00;56920;36697;1
1456286696682;2ff7c26c38c4694386e2e042a5b50759;2016-02-24 00:00:00;56920;36697;1
1456286467718;3f89951a498e1788207571de548bf925;2016-02-24 00:00:00;56120;25479;1
1456286467834;3f89951a498e1788207571de548bf925;2016-02-24 00:00:00;56120;25479;1
1456286472659;3f89951a498e1788207571de548bf925;2016-02-24 00:00:00;56120;25479;1
1456286479572;3f89951a498e1788207571de548bf925;2016-02-24 00:00:00;56120;25479;1
1456286537690;3f89951a498e1788207571de548bf925;2016-02-24 00:00:00;56120;25479;1
1456286582014;45a5575cbbbfb352bc64d512aff4ecdf;2016-02-24 00:00:00;59100;36425;1
1456286582162;45a5575cbbbfb352bc64d512aff4ecdf;2016-02-24 00:00:00;59100;36425;1
1456286584354;45a5575cbbbfb352bc64d512aff4ecdf;2016-02-24 00:00:00;59100;36425;1
1456286593900;45a5575cbbbfb352bc64d512aff4ecdf;2016-02-24 00:00:00;59100;36425;1
1456286623989;7fb12be658edc19129c639910a0b9152;2016-02-24 00:00:00;57720;18849;1
1456286621901;c003ab455e608e876420cdba3aa30ccd;2016-02-24 00:00:00;53203;55549;1
1456286665812;c003ab455e608e876420cdba3aa30ccd;2016-02-24 00:00:00;53203;55549;1
1456286456454;053addd6f1401d98d77add0fe4d07285;2016-02-24 00:00:00;52101;19412;1
1456286602793;5cb38f6d40439c332efe24ba6ad6f910;2016-02-24 00:00:00;57060;20239;1
1456286412491;07cd5251c9b22fbc1fd10beb1f7048c4;2016-02-24 00:00:00;56210;23796;1
1456286415756;13ac861a0876a53d0bcbfa5e9fb7e902;2016-02-24 00:00:00;52901;60162;1
1456286627025;13ac861a0876a53d0bcbfa5e9fb7e902;2016-02-24 00:00:00;52901;60162;1
1456286639629;65bb947a3e0f6f6a2b17b82eb66bc060;2016-02-24 00:00:00;52811;62107;1
1456286550252;eecfc0bb334b2a2e7e65d7f705c6be03;2016-02-24 00:00:00;52812;62141;1
1456286424585;0e6be1de7dddcd1757ba9d600cdc513c;2016-02-24 00:00:00;58130;40771;1
1456286461701;0e6be1de7dddcd1757ba9d600cdc513c;2016-02-24 00:00:00;58130;28290;1
1456286645898;0e6be1de7dddcd1757ba9d600cdc513c;2016-02-24 00:00:00;58130;55253;1
1456286667484;0e6be1de7dddcd1757ba9d600cdc513c;2016-02-24 00:00:00;58130;55052;1
1456286678379;0e6be1de7dddcd1757ba9d600cdc513c;2016-02-24 00:00:00;58130;55052;1
1456286612589;397d0a55f99bbd6955fed20ca2f1429f;2016-02-24 00:00:00;52901;60223;1
1456286631527;397d0a55f99bbd6955fed20ca2f1429f;2016-02-24 00:00:00;52901;60223;1
1456286468495;d04d057ddbfd0dbf72c5bbf5e1fd5e11;2016-02-24 00:00:00;52201;32355;1
1456286696703;d04d057ddbfd0dbf72c5bbf5e1fd5e11;2016-02-24 00:00:00;52201;32355;1
1456286687370;87f3c6278df0572676c95025af844078;2016-02-24 00:00:00;56710;49677;1
1456286687406;87f3c6278df0572676c95025af844078;2016-02-24 00:00:00;56710;49677;1
1456286584841;151fe1c261ed46fbce105ea2469bb43b;2016-02-24 00:00:00;59010;29536;1
1456286662753;151fe1c261ed46fbce105ea2469bb43b;2016-02-24 00:00:00;59010;43753;1
1456286662940;151fe1c261ed46fbce105ea2469bb43b;2016-02-24 00:00:00;59010;43753;1
1456286666194;151fe1c261ed46fbce105ea2469bb43b;2016-02-24 00:00:00;59010;43753;1
1456286559191;0461c7c46ce1b39e489eb75e3323f9f2;2016-02-24 00:00:00;57310;44179;1
1456286609227;0461c7c46ce1b39e489eb75e3323f9f2;2016-02-24 00:00:00;57310;44179;1
1456286685943;0461c7c46ce1b39e489eb75e3323f9f2;2016-02-24 00:00:00;57310;44179;1
1456286686115;0461c7c46ce1b39e489eb75e3323f9f2;2016-02-24 00:00:00;57310;44179;1
1456286689061;0461c7c46ce1b39e489eb75e3323f9f2;2016-02-24 00:00:00;57310;44179;1
145628644 0909;57e6f5980f441efd38fbf3c4d8c15bb2;2016-02-24 00:00:00;53111;44939;1
1456286490569;57e6f5980f441efd38fbf3c4d8c15bb2;2016-02-24 00:00:00;53111;44939;1
1456286567972;57e6f5980f441efd38fbf3c4d8c15bb2;2016-02-24 00:00:00;53111;44939;1
1456286671207;57e6f5980f441efd38fbf3c4d8c15bb2;2016-02-24 00:00:00;53111;44939;1
1456286560698;9a4ac078924a8b6b878b66ce794186cb;2016-02-24 00:00:00;52101;30309;1
1456286602676;a4111cee99d3e04f7f09e2e6e8e646c9;2016-02-24 00:00:00;52401;17060;1
1456286618025;a4111cee99d3e04f7f09e2e6e8e646c9;2016-02-24 00:00:00;52401;17060;1
1456286625694;8129fec9eeab90557c1bd308f05afbd5;2016-02-24 00:00:00;58020;54307;1
1456286684996;8129fec9eeab90557c1bd308f05afbd5;2016-02-24 00:00:00;58020;54307;1
1456286685062;8129fec9eeab90557c1bd308f05afbd5;2016-02-24 00:00:00;58020;54307;1
1456286694633;9670333eb8741595e7a1c33b89e67a61;2016-02-24 00:00:00;58130;12079;1
1456286423479;b7d371022867f709dda2992e355683a2;2016-02-24 00:00:00;58120;27751;1
1456286593007;42c3e7c3878f3ea69f188b41aad24ff2;2016-02-24 00:00:00;58130;35768;1
1456286600489;42c3e7c3878f3ea69f188b41aad24ff2;2016-02-24 00:00:00;58130;35768;1
1456286610417;42c3e7c3878f3ea69f188b41aad24ff2;2016-02-24 00:00:00;58130;35768;1
1456286475761;d8d02a63927f68 3bf247adcea376c49e;2016-02-24 00:00:00;58020;51184;1
1456286405149;d0c5bab560b8372148a383e3557e839c;2016-02-24 00:00:00;54001;36939;1
1456286456808;f5caf3ff6cca435a81ca8899b10a15ef;2016-02-24 00:00:00;59030;54864;1
1456286457012;f5caf3ff6cca435a81ca8899b10a15ef;2016-02-24 00:00:00;59030;54864;1
1456286459662;f5caf3ff6cca435a81ca8899b10a15ef;2016-02-24 00:00:00;59030;54864;1
1456286407478;c12e0e90d1167081e3f9c6ffa71cfba0;2016-02-24 00:00:00;53711;19543;1
1456286534641;c12e0e90d1167081e3f9c6ffa71cfba0;2016-02-24 00:00:00;53711;14149;1
1456286534800;c12e0e90d1167081e3f9c6ffa71cfba0;2016-02-24 00:00:00;53711;14149;1
1456286537408;c12e0e90d1167081e3f9c6ffa71cfba0;2016-02-24 00:00:00;53711;14149;1
1456286476836;48ffc1baf1dd90dc20e4f3bdd64038de;2016-02-24 00:00:00;57110;62576;1
1456286558361;0be8f4d101bc45cc7d0a2ffbd0fa4203;2016-02-24 00:00:00;52912;61419;1
1456286408559;4a918877cc8264cfba31517d8389adf2;2016-02-24 00:00:00;56210;27898;1
1456286503893;4a918877cc8264cfba31517d8389adf2;2016-02-24 00:00:00;56210;27898;1
1456286531731;4a918877cc8264cfba31517d8389adf2;2016-02-24 00:00:00;56210;27898;1
1456286537799;4a918877cc8264cfba31517d8389adf2;2016-02-24 00:00:00;56210;27898;1
1456286576161;4a918877cc8264cfba31517d8389adf2;2016-02-24 00:00:00;56210;27898;1
1456286666777;4a918877cc8264cfba31517d8389adf2;2016-02-24 00:00:00;56210;27898;1
1456286674771;4a918877cc8264cfba31517d8389adf2;2016-02-24 00:00:00;56210;27898;1
1456286603103;da0037734d2443984d93802588dc8673;2016-02-24 00:00:00;56110;43749;1
1456286618109;da0037734d2443984d93802588dc8673;2016-02-24 00:00:00;56110;43749;1
1456286683451;da0037734d2443984d93802588dc8673;2016-02-24 00:00:00;56110;43749;1
1456286474940;1f54cbca1fdc18c2f7feef06dc416fba;2016-02-24 00:00:00;53402;54398;1
1456286475004;1f54cbca1fdc18c2f7feef06dc416fba;2016-02-24 00:00:00;53402;54398;1
1456286481861;1f54cbca1fdc18c2f7feef06dc416fba;2016-02-24 00:00:00;53402;54398;1
1456286496917;1f54cbca1fdc18c2f7feef06dc416fba;2016-02-24 00:00:00;53402;54398;1
1456286409129;b6da98af415c3073a4d07778f560c6dc;2016-02-24 00:00:00;52602;11043;1
1456286650140;b6da98af415c3073a4d07778f560c6dc;2016-02-24 00:00:00;52602;11043;1
1456286612698;acbb378ba23c6690587f80ac5ef9acfa;2016-02-24 00:00:00;58120;24852;1
1456286622591;acbb378ba23c6690587f80ac5ef9acfa;2016-02-24 00:00:00;58120;24852;1
1456286668899;acbb378ba23c6690587f80ac5ef9acfa;2016-02-24 00:00:00;58120;24852;1
145628644 1749;ab10cbe9548b4260ff0f36ca1043f615;2016-02-24 00:00:00;57730;33873;1
145628644 1792;ab10cbe9548b4260ff0f36ca1043f615;2016-02-24 00:00:00;57730;33873;1
